session_id,user_id,session_date,session_timestamp,entry_page,exit_page,pages_viewed,session_duration_seconds,avg_time_per_page,is_bounce,application_submitted
5b689bdc_S08,5b689bdc,2024-02-26,2024-02-26 00:00:00,search_results,application_form,10,1264,126,False,True
044575d0_S01,044575d0,2024-03-11,2024-03-11 00:00:00,resume_upload,application_form,9,2871,319,False,False
044575d0_S02,044575d0,2024-03-14,2024-03-14 00:00:00,dashboard,application_form,10,2088,208,False,False
044575d0_S03,044575d0,2024-03-16,2024-03-16 00:00:00,internship_listings,internship_listings,16,2616,163,False,False
044575d0_S04,044575d0,2024-03-23,2024-03-23 00:00:00,resume_upload,application_form,14,4003,285,False,False
044575d0_S05,044575d0,2024-03-30,2024-03-30 00:00:00,company_profiles,internship_listings,7,1543,220,False,False
044575d0_S06,044575d0,2024-04-02,2024-04-02 00:00:00,search_results,application_form,13,2235,171,False,False
044575d0_S07,044575d0,2024-04-08,2024-04-08 00:00:00,resume_upload,resume_upload,17,4675,275,False,False
044575d0_S08,044575d0,2024-04-09,2024-04-09 00:00:00,homepage,internship_listings,12,1166,97,False,False
044575d0_S09,044575d0,2024-04-13,2024-04-13 00:00:00,search_results,resume_upload,12,1699,141,False,False
044575d0_S10,044575d0,2024-04-14,2024-04-14 00:00:00,internship_details,dashboard,12,1592,132,False,True
d8c59033_S01,d8c59033,2024-01-22,2024-01-22 00:00:00,blog_career_tips,profile_creation,8,1204,150,False,False
d8c59033_S02,d8c59033,2024-01-27,2024-01-27 00:00:00,homepage,profile_creation,10,1657,165,False,True
a18c9335_S01,a18c9335,2024-03-18,2024-03-18 00:00:00,search_results,internship_listings,2,131,65,False,False
a18c9335_S02,a18c9335,2024-03-20,2024-03-20 00:00:00,homepage,internship_listings,5,572,114,False,False
a18c9335_S03,a18c9335,2024-03-24,2024-03-24 00:00:00,company_profiles,application_form,7,1549,221,False,False
a18c9335_S04,a18c9335,2024-03-27,2024-03-27 00:00:00,blog_career_tips,resume_upload,9,1766,196,False,False
a18c9335_S05,a18c9335,2024-03-30,2024-03-30 00:00:00,application_form,dashboard,6,1472,245,False,True
05f43e6c_S01,05f43e6c,2024-01-15,2024-01-15 00:00:00,search_results,resume_upload,7,1599,228,False,False
05f43e6c_S02,05f43e6c,2024-01-20,2024-01-20 00:00:00,application_form,application_form,14,2647,189,False,False
05f43e6c_S03,05f43e6c,2024-01-26,2024-01-26 00:00:00,internship_listings,resume_upload,13,3576,275,False,False
05f43e6c_S04,05f43e6c,2024-02-01,2024-02-01 00:00:00,dashboard,application_form,13,1734,133,False,False
05f43e6c_S05,05f43e6c,2024-02-05,2024-02-05 00:00:00,dashboard,internship_details,11,2241,203,False,True
5c7e6894_S01,5c7e6894,2024-01-26,2024-01-26 00:00:00,homepage,internship_listings,6,507,84,False,False
5c7e6894_S02,5c7e6894,2024-01-27,2024-01-27 00:00:00,internship_listings,application_form,8,1080,135,False,True
e0ee0167_S01,e0ee0167,2024-01-09,2024-01-09 00:00:00,search_results,company_profiles,4,406,101,False,False
e0ee0167_S02,e0ee0167,2024-01-12,2024-01-12 00:00:00,internship_details,dashboard,9,2070,230,False,True
5adc353b_S01,5adc353b,2024-01-24,2024-01-24 00:00:00,internship_details,resume_upload,10,2882,288,False,False
5adc353b_S02,5adc353b,2024-01-30,2024-01-30 00:00:00,profile_creation,application_form,8,2445,305,False,False
5adc353b_S03,5adc353b,2024-02-06,2024-02-06 00:00:00,resume_upload,application_form,13,3130,240,False,True
b26802fb_S01,b26802fb,2024-03-12,2024-03-12 00:00:00,homepage,resume_upload,13,2964,228,False,False
b26802fb_S02,b26802fb,2024-03-16,2024-03-16 00:00:00,company_profiles,application_form,13,1549,119,False,False
b26802fb_S03,b26802fb,2024-03-17,2024-03-17 00:00:00,dashboard,resume_upload,12,2211,184,False,False
b26802fb_S04,b26802fb,2024-03-23,2024-03-23 00:00:00,company_profiles,application_form,9,1140,126,False,True
c5b382f9_S01,c5b382f9,2024-02-07,2024-02-07 00:00:00,homepage,resume_upload,13,3546,272,False,False
c5b382f9_S02,c5b382f9,2024-02-11,2024-02-11 00:00:00,internship_details,internship_details,9,825,91,False,False
c5b382f9_S03,c5b382f9,2024-02-14,2024-02-14 00:00:00,search_results,company_profiles,19,3375,177,False,False
c5b382f9_S04,c5b382f9,2024-02-20,2024-02-20 00:00:00,homepage,resume_upload,8,1799,224,False,False
c5b382f9_S05,c5b382f9,2024-02-22,2024-02-22 00:00:00,internship_listings,resume_upload,12,2299,191,False,False
c5b382f9_S06,c5b382f9,2024-02-29,2024-02-29 00:00:00,search_results,application_form,10,2054,205,False,False
c5b382f9_S07,c5b382f9,2024-03-07,2024-03-07 00:00:00,resume_upload,internship_listings,11,1778,161,False,True
59367d0a_S01,59367d0a,2024-03-24,2024-03-24 00:00:00,search_results,application_form,8,1029,128,False,False
59367d0a_S02,59367d0a,2024-03-31,2024-03-31 00:00:00,application_form,application_form,8,2320,290,False,False
59367d0a_S03,59367d0a,2024-04-01,2024-04-01 00:00:00,internship_details,application_form,6,691,115,False,False
59367d0a_S04,59367d0a,2024-04-03,2024-04-03 00:00:00,internship_details,profile_creation,10,2079,207,False,False
59367d0a_S05,59367d0a,2024-04-09,2024-04-09 00:00:00,application_form,application_form,4,1462,365,False,False
59367d0a_S06,59367d0a,2024-04-13,2024-04-13 00:00:00,search_results,internship_details,8,1447,180,False,False
59367d0a_S07,59367d0a,2024-04-20,2024-04-20 00:00:00,faq_support,internship_details,5,371,74,False,True
76f0a52a_S01,76f0a52a,2024-01-21,2024-01-21 00:00:00,search_results,application_form,5,847,169,False,False
76f0a52a_S02,76f0a52a,2024-01-24,2024-01-24 00:00:00,resume_upload,resume_upload,8,1940,242,False,False
76f0a52a_S03,76f0a52a,2024-01-30,2024-01-30 00:00:00,resume_upload,internship_details,8,1615,201,False,False
76f0a52a_S04,76f0a52a,2024-02-05,2024-02-05 00:00:00,company_profiles,internship_details,17,2898,170,False,False
76f0a52a_S05,76f0a52a,2024-02-12,2024-02-12 00:00:00,dashboard,dashboard,8,1839,229,False,True
9fc33740_S01,9fc33740,2024-01-28,2024-01-28 00:00:00,homepage,internship_details,7,747,106,False,False
9fc33740_S02,9fc33740,2024-01-31,2024-01-31 00:00:00,profile_creation,application_form,8,2424,303,False,False
9fc33740_S03,9fc33740,2024-02-07,2024-02-07 00:00:00,internship_listings,payment_page,9,1649,183,False,False
9fc33740_S04,9fc33740,2024-02-15,2024-02-15 00:00:00,internship_details,internship_listings,6,673,112,False,True
b713285f_S01,b713285f,2024-01-28,2024-01-28 00:00:00,homepage,internship_details,10,875,87,False,False
b713285f_S02,b713285f,2024-02-02,2024-02-02 00:00:00,profile_creation,application_form,8,2728,341,False,False
b713285f_S03,b713285f,2024-02-06,2024-02-06 00:00:00,company_profiles,resume_upload,14,3332,238,False,False
b713285f_S04,b713285f,2024-02-10,2024-02-10 00:00:00,homepage,blog_career_tips,4,337,84,False,False
b713285f_S05,b713285f,2024-02-13,2024-02-13 00:00:00,application_form,dashboard,6,1926,321,False,False
b713285f_S06,b713285f,2024-02-14,2024-02-14 00:00:00,dashboard,resume_upload,8,2084,260,False,True
90d582ec_S01,90d582ec,2024-02-23,2024-02-23 00:00:00,internship_details,profile_creation,12,2917,243,False,False
90d582ec_S02,90d582ec,2024-03-01,2024-03-01 00:00:00,internship_details,dashboard,12,1771,147,False,False
90d582ec_S03,90d582ec,2024-03-07,2024-03-07 00:00:00,homepage,profile_creation,12,2585,215,False,False
90d582ec_S04,90d582ec,2024-03-11,2024-03-11 00:00:00,company_profiles,resume_upload,16,3861,241,False,True
cedac6ff_S01,cedac6ff,2024-01-29,2024-01-29 00:00:00,internship_details,payment_page,15,4001,266,False,True
965c68d1_S01,965c68d1,2024-01-22,2024-01-22 00:00:00,internship_details,application_form,11,1704,154,False,False
965c68d1_S02,965c68d1,2024-01-30,2024-01-30 00:00:00,dashboard,dashboard,9,2422,269,False,False
965c68d1_S03,965c68d1,2024-02-05,2024-02-05 00:00:00,homepage,internship_details,14,1221,87,False,True
c3cb7456_S01,c3cb7456,2024-03-28,2024-03-28 00:00:00,internship_details,application_form,9,1927,214,False,False
c3cb7456_S02,c3cb7456,2024-04-05,2024-04-05 00:00:00,homepage,profile_creation,10,2355,235,False,False
c3cb7456_S03,c3cb7456,2024-04-10,2024-04-10 00:00:00,search_results,application_form,12,2098,174,False,False
c3cb7456_S04,c3cb7456,2024-04-18,2024-04-18 00:00:00,internship_details,application_form,5,683,136,False,False
c3cb7456_S05,c3cb7456,2024-04-23,2024-04-23 00:00:00,search_results,resume_upload,13,1836,141,False,True
7004c2ea_S01,7004c2ea,2024-03-05,2024-03-05 00:00:00,company_profiles,application_form,7,754,107,False,False
7004c2ea_S02,7004c2ea,2024-03-10,2024-03-10 00:00:00,internship_details,dashboard,9,1264,140,False,False
7004c2ea_S03,7004c2ea,2024-03-15,2024-03-15 00:00:00,resume_upload,application_form,6,836,139,False,False
7004c2ea_S04,7004c2ea,2024-03-17,2024-03-17 00:00:00,internship_listings,profile_creation,9,2490,276,False,True
4aad7ad6_S01,4aad7ad6,2024-01-19,2024-01-19 00:00:00,profile_creation,resume_upload,12,3291,274,False,True
8d797d51_S01,8d797d51,2024-03-07,2024-03-07 00:00:00,search_results,application_form,12,1986,165,False,False
8d797d51_S02,8d797d51,2024-03-09,2024-03-09 00:00:00,profile_creation,profile_creation,7,2155,307,False,False
8d797d51_S03,8d797d51,2024-03-14,2024-03-14 00:00:00,search_results,profile_creation,12,3566,297,False,False
8d797d51_S04,8d797d51,2024-03-21,2024-03-21 00:00:00,resume_upload,resume_upload,9,2740,304,False,False
8d797d51_S05,8d797d51,2024-03-24,2024-03-24 00:00:00,internship_details,dashboard,10,1945,194,False,False
8d797d51_S06,8d797d51,2024-03-29,2024-03-29 00:00:00,internship_details,internship_details,5,535,107,False,False
8d797d51_S07,8d797d51,2024-04-04,2024-04-04 00:00:00,internship_listings,resume_upload,9,1320,146,False,True
1ff81705_S01,1ff81705,2024-02-02,2024-02-02 00:00:00,internship_details,internship_listings,4,419,104,False,False
1ff81705_S02,1ff81705,2024-02-08,2024-02-08 00:00:00,internship_listings,profile_creation,12,3112,259,False,False
1ff81705_S03,1ff81705,2024-02-16,2024-02-16 00:00:00,homepage,application_form,12,2029,169,False,False
1ff81705_S04,1ff81705,2024-02-17,2024-02-17 00:00:00,faq_support,application_form,14,1477,105,False,True
7dcc5554_S01,7dcc5554,2024-01-14,2024-01-14 00:00:00,dashboard,internship_details,7,1186,169,False,False
7dcc5554_S02,7dcc5554,2024-01-19,2024-01-19 00:00:00,internship_listings,application_form,6,1598,266,False,True
dd6031c8_S01,dd6031c8,2024-01-27,2024-01-27 00:00:00,profile_creation,dashboard,9,2317,257,False,False
dd6031c8_S02,dd6031c8,2024-01-29,2024-01-29 00:00:00,internship_details,resume_upload,9,2414,268,False,False
dd6031c8_S03,dd6031c8,2024-02-05,2024-02-05 00:00:00,search_results,profile_creation,10,2746,274,False,True
2f9a0d32_S01,2f9a0d32,2024-03-28,2024-03-28 00:00:00,dashboard,dashboard,12,2608,217,False,False
2f9a0d32_S02,2f9a0d32,2024-04-05,2024-04-05 00:00:00,internship_details,internship_details,12,2539,211,False,False
32a2dc09_S01,32a2dc09,2024-03-02,2024-03-02 00:00:00,resume_upload,profile_creation,5,1686,337,False,False
0a3b8d90_S01,0a3b8d90,2024-01-26,2024-01-26 00:00:00,homepage,application_form,7,898,128,False,False
0a3b8d90_S02,0a3b8d90,2024-02-03,2024-02-03 00:00:00,internship_details,internship_listings,17,4008,235,False,False
0a3b8d90_S03,0a3b8d90,2024-02-10,2024-02-10 00:00:00,dashboard,application_form,15,3329,221,False,False
0a3b8d90_S04,0a3b8d90,2024-02-18,2024-02-18 00:00:00,search_results,internship_details,14,3270,233,False,False
0a3b8d90_S05,0a3b8d90,2024-02-21,2024-02-21 00:00:00,profile_creation,dashboard,16,3474,217,False,False
0a3b8d90_S06,0a3b8d90,2024-02-26,2024-02-26 00:00:00,search_results,search_results,12,2857,238,False,False
0a3b8d90_S07,0a3b8d90,2024-02-27,2024-02-27 00:00:00,company_profiles,profile_creation,11,2445,222,False,False
0a3b8d90_S08,0a3b8d90,2024-02-29,2024-02-29 00:00:00,company_profiles,internship_details,12,2244,187,False,False
0a3b8d90_S09,0a3b8d90,2024-03-04,2024-03-04 00:00:00,profile_creation,internship_listings,13,3933,302,False,False
0a3b8d90_S10,0a3b8d90,2024-03-05,2024-03-05 00:00:00,company_profiles,application_form,13,3538,272,False,True
78f64b41_S01,78f64b41,2024-03-21,2024-03-21 00:00:00,internship_details,profile_creation,3,755,251,False,True
7f26a8f1_S01,7f26a8f1,2024-02-28,2024-02-28 00:00:00,internship_details,resume_upload,7,1565,223,False,False
7f26a8f1_S02,7f26a8f1,2024-03-03,2024-03-03 00:00:00,resume_upload,dashboard,6,812,135,False,False
7f26a8f1_S03,7f26a8f1,2024-03-07,2024-03-07 00:00:00,company_profiles,application_form,7,845,120,False,False
0b6e9065_S01,0b6e9065,2024-02-16,2024-02-16 00:00:00,search_results,profile_creation,17,4853,285,False,False
0b6e9065_S02,0b6e9065,2024-02-22,2024-02-22 00:00:00,internship_details,internship_details,14,3046,217,False,False
0b6e9065_S03,0b6e9065,2024-02-26,2024-02-26 00:00:00,search_results,resume_upload,16,4125,257,False,False
0b6e9065_S04,0b6e9065,2024-03-03,2024-03-03 00:00:00,internship_listings,resume_upload,13,1979,152,False,False
0b6e9065_S05,0b6e9065,2024-03-05,2024-03-05 00:00:00,faq_support,profile_creation,14,2673,190,False,True
56465f3c_S01,56465f3c,2024-03-17,2024-03-17 00:00:00,internship_listings,application_form,6,749,124,False,False
56465f3c_S02,56465f3c,2024-03-22,2024-03-22 00:00:00,search_results,search_results,12,2459,204,False,True
bdcb60dd_S01,bdcb60dd,2024-03-01,2024-03-01 00:00:00,homepage,internship_details,3,261,87,False,False
d66c5a24_S01,d66c5a24,2024-03-19,2024-03-19 00:00:00,faq_support,profile_creation,8,2002,250,False,False
d66c5a24_S02,d66c5a24,2024-03-21,2024-03-21 00:00:00,internship_details,internship_details,12,2293,191,False,False
d66c5a24_S03,d66c5a24,2024-03-24,2024-03-24 00:00:00,company_profiles,profile_creation,12,2831,235,False,False
d66c5a24_S04,d66c5a24,2024-04-01,2024-04-01 00:00:00,company_profiles,resume_upload,7,1713,244,False,False
d66c5a24_S05,d66c5a24,2024-04-04,2024-04-04 00:00:00,dashboard,application_form,11,2783,253,False,True
294c11c7_S01,294c11c7,2024-02-17,2024-02-17 00:00:00,internship_listings,application_form,11,2359,214,False,False
294c11c7_S02,294c11c7,2024-02-20,2024-02-20 00:00:00,homepage,internship_listings,18,3219,178,False,False
294c11c7_S03,294c11c7,2024-02-26,2024-02-26 00:00:00,homepage,internship_listings,9,779,86,False,False
294c11c7_S04,294c11c7,2024-02-28,2024-02-28 00:00:00,internship_listings,application_form,11,2484,225,False,False
294c11c7_S05,294c11c7,2024-03-06,2024-03-06 00:00:00,company_profiles,application_form,15,2812,187,False,False
294c11c7_S06,294c11c7,2024-03-14,2024-03-14 00:00:00,resume_upload,internship_listings,11,2062,187,False,False
294c11c7_S07,294c11c7,2024-03-20,2024-03-20 00:00:00,homepage,internship_listings,6,594,99,False,False
294c11c7_S08,294c11c7,2024-03-21,2024-03-21 00:00:00,search_results,profile_creation,12,3138,261,False,False
294c11c7_S09,294c11c7,2024-03-24,2024-03-24 00:00:00,profile_creation,application_form,16,4182,261,False,True
eb6f7b9f_S01,eb6f7b9f,2024-02-13,2024-02-13 00:00:00,dashboard,application_form,9,1598,177,False,False
eb6f7b9f_S02,eb6f7b9f,2024-02-20,2024-02-20 00:00:00,payment_page,resume_upload,16,2943,183,False,False
eb6f7b9f_S03,eb6f7b9f,2024-02-28,2024-02-28 00:00:00,application_form,application_form,11,3978,361,False,False
eb6f7b9f_S04,eb6f7b9f,2024-03-05,2024-03-05 00:00:00,internship_listings,application_form,3,253,84,False,False
eb6f7b9f_S05,eb6f7b9f,2024-03-10,2024-03-10 00:00:00,dashboard,internship_listings,9,976,108,False,False
eb6f7b9f_S06,eb6f7b9f,2024-03-18,2024-03-18 00:00:00,homepage,dashboard,13,1989,153,False,False
eb6f7b9f_S07,eb6f7b9f,2024-03-21,2024-03-21 00:00:00,search_results,application_form,15,3124,208,False,True
57f661de_S01,57f661de,2024-01-17,2024-01-17 00:00:00,profile_creation,internship_listings,12,2953,246,False,False
57f661de_S02,57f661de,2024-01-25,2024-01-25 00:00:00,internship_listings,application_form,14,1851,132,False,False
57f661de_S03,57f661de,2024-01-27,2024-01-27 00:00:00,internship_details,profile_creation,10,2312,231,False,False
57f661de_S04,57f661de,2024-01-30,2024-01-30 00:00:00,internship_details,application_form,11,2539,230,False,False
57f661de_S05,57f661de,2024-02-07,2024-02-07 00:00:00,search_results,internship_details,10,1269,126,False,False
57f661de_S06,57f661de,2024-02-08,2024-02-08 00:00:00,internship_details,profile_creation,17,3523,207,False,False
57f661de_S07,57f661de,2024-02-16,2024-02-16 00:00:00,homepage,internship_listings,15,4228,281,False,True
7e46b0f8_S01,7e46b0f8,2024-02-11,2024-02-11 00:00:00,dashboard,internship_details,5,476,95,False,False
7e46b0f8_S02,7e46b0f8,2024-02-14,2024-02-14 00:00:00,dashboard,profile_creation,11,1801,163,False,False
7e46b0f8_S03,7e46b0f8,2024-02-22,2024-02-22 00:00:00,search_results,profile_creation,9,2095,232,False,False
7e46b0f8_S04,7e46b0f8,2024-03-01,2024-03-01 00:00:00,dashboard,profile_creation,13,3771,290,False,False
7e46b0f8_S05,7e46b0f8,2024-03-09,2024-03-09 00:00:00,internship_listings,internship_listings,11,1499,136,False,True
14a814e5_S01,14a814e5,2024-02-18,2024-02-18 00:00:00,profile_creation,resume_upload,8,2643,330,False,False
14a814e5_S02,14a814e5,2024-02-26,2024-02-26 00:00:00,company_profiles,search_results,5,307,61,False,False
14a814e5_S03,14a814e5,2024-02-28,2024-02-28 00:00:00,company_profiles,application_form,6,1459,243,False,False
14a814e5_S04,14a814e5,2024-03-07,2024-03-07 00:00:00,internship_details,internship_listings,4,714,178,False,True
bbddf776_S01,bbddf776,2024-02-04,2024-02-04 00:00:00,internship_details,application_form,14,1981,141,False,False
bbddf776_S02,bbddf776,2024-02-07,2024-02-07 00:00:00,faq_support,dashboard,8,1666,208,False,False
bbddf776_S03,bbddf776,2024-02-15,2024-02-15 00:00:00,internship_listings,application_form,8,1856,232,False,False
bbddf776_S04,bbddf776,2024-02-17,2024-02-17 00:00:00,internship_listings,application_form,18,2357,130,False,True
0e317894_S01,0e317894,2024-02-02,2024-02-02 00:00:00,profile_creation,application_form,7,2112,301,False,False
0e317894_S02,0e317894,2024-02-03,2024-02-03 00:00:00,company_profiles,internship_listings,6,523,87,False,False
0e317894_S03,0e317894,2024-02-07,2024-02-07 00:00:00,homepage,application_form,10,1789,178,False,False
97d869e0_S01,97d869e0,2024-03-18,2024-03-18 00:00:00,internship_listings,internship_details,16,3755,234,False,False
97d869e0_S02,97d869e0,2024-03-23,2024-03-23 00:00:00,internship_listings,dashboard,9,1785,198,False,False
97d869e0_S03,97d869e0,2024-03-25,2024-03-25 00:00:00,resume_upload,company_profiles,8,1670,208,False,False
