task_id,intern_id,year,month,task_type,task_complexity,expected_hours,actual_hours,completion_status,quality_score,days_to_complete,department
INT_0082_M6_T01,INT_0082,2024,6,Testing,2,4,3.7,Completed On Time,8.6,5,Marketing
INT_0082_M6_T02,INT_0082,2024,6,Data Analysis,3,8,6.7,Completed Late,7.7,7,Marketing
INT_0082_M6_T03,INT_0082,2024,6,Data Analysis,3,8,7.4,Completed On Time,6.2,4,Marketing
INT_0082_M6_T04,INT_0082,2024,6,Data Analysis,3,8,7.6,Completed On Time,6.3,4,Marketing
INT_0082_M6_T05,INT_0082,2024,6,Documentation,1,3,1.9,Completed On Time,6.2,4,Marketing
INT_0082_M6_T06,INT_0082,2024,6,Data Analysis,3,8,4.4,Completed Late,7.8,2,Marketing
INT_0082_M6_T07,INT_0082,2024,6,Data Analysis,3,8,4.4,Completed Early,6.4,4,Marketing
INT_0082_M6_T08,INT_0082,2024,6,Research,3,10,11.7,Completed Early,6.9,3,Marketing
INT_0082_M6_T09,INT_0082,2024,6,Testing,2,4,4.1,Completed Early,6.0,4,Marketing
INT_0083_M1_T01,INT_0083,2024,1,Code Development,4,12,12.0,Extended,7.2,2,Data Science
INT_0083_M1_T02,INT_0083,2024,1,Code Development,4,12,7.1,Completed Early,6.2,1,Data Science
INT_0083_M1_T03,INT_0083,2024,1,Report Writing,2,6,5.4,Completed On Time,8.6,1,Data Science
INT_0083_M1_T04,INT_0083,2024,1,Presentation,2,5,5.8,Completed On Time,8.1,1,Data Science
INT_0083_M1_T05,INT_0083,2024,1,Report Writing,2,6,5.5,Completed Late,9.0,1,Data Science
INT_0083_M1_T06,INT_0083,2024,1,Data Analysis,3,8,9.0,Completed Late,6.6,1,Data Science
INT_0083_M1_T07,INT_0083,2024,1,Presentation,2,5,3.6,Completed Early,9.6,2,Data Science
INT_0083_M1_T08,INT_0083,2024,1,Research,3,10,14.7,Completed On Time,7.5,1,Data Science
INT_0083_M1_T09,INT_0083,2024,1,Presentation,2,5,4.4,Completed Early,9.3,1,Data Science
INT_0083_M1_T10,INT_0083,2024,1,Research,3,10,9.2,Completed Early,8.0,1,Data Science
INT_0083_M2_T01,INT_0083,2024,2,Data Analysis,3,8,9.0,Completed Early,4.6,3,Data Science
INT_0083_M2_T02,INT_0083,2024,2,Research,3,10,8.1,Completed On Time,7.6,1,Data Science
INT_0083_M2_T03,INT_0083,2024,2,Report Writing,2,6,6.8,Completed Late,8.1,3,Data Science
INT_0083_M2_T04,INT_0083,2024,2,Testing,2,4,4.2,Completed On Time,6.4,1,Data Science
INT_0083_M2_T05,INT_0083,2024,2,Documentation,1,3,3.2,Completed Early,6.4,4,Data Science
INT_0083_M2_T06,INT_0083,2024,2,Code Development,4,12,10.0,Completed On Time,7.7,4,Data Science
INT_0083_M2_T07,INT_0083,2024,2,Code Development,4,12,9.1,Completed On Time,7.2,3,Data Science
INT_0083_M2_T08,INT_0083,2024,2,Research,3,10,10.9,Completed On Time,6.8,2,Data Science
INT_0083_M2_T09,INT_0083,2024,2,Documentation,1,3,2.6,Completed On Time,8.6,2,Data Science
INT_0083_M2_T10,INT_0083,2024,2,Research,3,10,9.2,Completed Late,6.7,3,Data Science
INT_0083_M2_T11,INT_0083,2024,2,Data Analysis,3,8,7.4,Completed On Time,6.2,1,Data Science
INT_0083_M2_T12,INT_0083,2024,2,Testing,2,4,2.0,Completed Early,6.3,3,Data Science
INT_0083_M2_T13,INT_0083,2024,2,Data Analysis,3,8,9.3,Completed On Time,7.9,3,Data Science
INT_0083_M3_T01,INT_0083,2024,3,Research,3,10,6.0,Completed On Time,6.0,3,Data Science
INT_0083_M3_T02,INT_0083,2024,3,Research,3,10,6.4,Completed On Time,4.5,4,Data Science
INT_0083_M3_T03,INT_0083,2024,3,Testing,2,4,4.3,Completed On Time,6.2,4,Data Science
INT_0083_M3_T04,INT_0083,2024,3,Documentation,1,3,2.6,Completed Late,5.9,2,Data Science
INT_0083_M3_T05,INT_0083,2024,3,Code Development,4,12,7.1,Completed On Time,7.8,4,Data Science
INT_0083_M3_T06,INT_0083,2024,3,Presentation,2,5,3.1,Completed On Time,6.1,3,Data Science
INT_0083_M3_T07,INT_0083,2024,3,Presentation,2,5,4.2,Completed On Time,5.6,4,Data Science
INT_0083_M3_T08,INT_0083,2024,3,Presentation,2,5,5.3,Completed Late,6.4,3,Data Science
INT_0083_M3_T09,INT_0083,2024,3,Research,3,10,8.7,Completed Early,6.9,4,Data Science
INT_0083_M3_T10,INT_0083,2024,3,Testing,2,4,3.7,Completed On Time,6.0,4,Data Science
INT_0083_M3_T11,INT_0083,2024,3,Presentation,2,5,4.0,Completed On Time,6.8,2,Data Science
INT_0083_M3_T12,INT_0083,2024,3,Documentation,1,3,2.5,Completed On Time,6.6,2,Data Science
INT_0083_M4_T01,INT_0083,2024,4,Documentation,1,3,3.0,Completed Early,6.3,1,Data Science
INT_0083_M4_T02,INT_0083,2024,4,Presentation,2,5,4.9,Completed On Time,7.3,1,Data Science
INT_0083_M4_T03,INT_0083,2024,4,Code Development,4,12,11.5,Completed Late,10.0,1,Data Science
INT_0083_M4_T04,INT_0083,2024,4,Data Analysis,3,8,9.7,Completed Late,7.2,2,Data Science
INT_0083_M4_T05,INT_0083,2024,4,Report Writing,2,6,6.3,Completed Late,7.9,1,Data Science
INT_0083_M4_T06,INT_0083,2024,4,Documentation,1,3,3.1,Completed On Time,9.8,2,Data Science
INT_0083_M4_T07,INT_0083,2024,4,Code Development,4,12,9.6,Completed Early,7.7,4,Data Science
INT_0083_M4_T08,INT_0083,2024,4,Code Development,4,12,11.1,Completed Late,7.3,1,Data Science
INT_0083_M4_T09,INT_0083,2024,4,Presentation,2,5,2.7,Extended,8.3,2,Data Science
INT_0083_M5_T01,INT_0083,2024,5,Data Analysis,3,8,4.9,Extended,9.6,1,Data Science
INT_0083_M5_T02,INT_0083,2024,5,Testing,2,4,4.0,Completed Early,9.0,1,Data Science
INT_0083_M5_T03,INT_0083,2024,5,Testing,2,4,3.4,Completed Early,9.6,1,Data Science
INT_0083_M5_T04,INT_0083,2024,5,Research,3,10,13.3,Completed On Time,7.5,1,Data Science
INT_0083_M5_T05,INT_0083,2024,5,Testing,2,4,3.7,Completed Early,10.0,1,Data Science
INT_0083_M5_T06,INT_0083,2024,5,Presentation,2,5,4.4,Completed Early,8.8,2,Data Science
INT_0083_M5_T07,INT_0083,2024,5,Documentation,1,3,2.9,Completed On Time,7.6,1,Data Science
INT_0083_M5_T08,INT_0083,2024,5,Code Development,4,12,10.4,Completed Early,7.2,2,Data Science
INT_0083_M6_T01,INT_0083,2024,6,Presentation,2,5,6.0,Completed Late,7.7,4,Data Science
INT_0083_M6_T02,INT_0083,2024,6,Research,3,10,11.0,Completed Early,8.4,2,Data Science
INT_0083_M6_T03,INT_0083,2024,6,Code Development,4,12,11.0,Completed On Time,9.6,4,Data Science
INT_0083_M6_T04,INT_0083,2024,6,Code Development,4,12,4.2,Completed On Time,8.4,4,Data Science
INT_0083_M6_T05,INT_0083,2024,6,Testing,2,4,2.1,Completed Late,6.4,5,Data Science
INT_0083_M6_T06,INT_0083,2024,6,Research,3,10,7.5,Completed On Time,7.1,4,Data Science
INT_0083_M6_T07,INT_0083,2024,6,Report Writing,2,6,4.6,Completed On Time,8.2,4,Data Science
INT_0083_M6_T08,INT_0083,2024,6,Testing,2,4,2.6,Completed On Time,7.5,4,Data Science
INT_0083_M6_T09,INT_0083,2024,6,Report Writing,2,6,5.5,Completed Early,8.0,6,Data Science
INT_0083_M6_T10,INT_0083,2024,6,Data Analysis,3,8,8.4,Completed Late,8.9,4,Data Science
INT_0083_M6_T11,INT_0083,2024,6,Data Analysis,3,8,7.6,Completed On Time,7.6,5,Data Science
INT_0083_M6_T12,INT_0083,2024,6,Code Development,4,12,10.5,Completed On Time,8.3,4,Data Science
INT_0083_M6_T13,INT_0083,2024,6,Data Analysis,3,8,7.2,Completed On Time,10.0,3,Data Science
INT_0083_M6_T14,INT_0083,2024,6,Research,3,10,7.6,Completed On Time,8.7,3,Data Science
INT_0084_M1_T01,INT_0084,2024,1,Report Writing,2,6,7.4,Completed On Time,7.6,3,Data Science
INT_0084_M1_T02,INT_0084,2024,1,Research,3,10,12.5,Completed Late,7.0,5,Data Science
INT_0084_M1_T03,INT_0084,2024,1,Report Writing,2,6,6.2,Extended,4.5,4,Data Science
INT_0084_M1_T04,INT_0084,2024,1,Presentation,2,5,4.5,Completed On Time,5.6,3,Data Science
INT_0084_M1_T05,INT_0084,2024,1,Code Development,4,12,12.4,Completed On Time,6.5,4,Data Science
INT_0084_M1_T06,INT_0084,2024,1,Research,3,10,10.3,Completed On Time,6.7,3,Data Science
INT_0084_M1_T07,INT_0084,2024,1,Code Development,4,12,15.4,Completed On Time,6.1,3,Data Science
INT_0084_M1_T08,INT_0084,2024,1,Documentation,1,3,3.1,Completed On Time,6.2,3,Data Science
INT_0084_M1_T09,INT_0084,2024,1,Presentation,2,5,4.6,Completed On Time,7.1,2,Data Science
INT_0084_M2_T01,INT_0084,2024,2,Testing,2,4,6.2,Completed On Time,3.7,5,Data Science
INT_0084_M2_T02,INT_0084,2024,2,Research,3,10,12.5,Completed Early,5.9,7,Data Science
INT_0084_M2_T03,INT_0084,2024,2,Documentation,1,3,3.0,Completed On Time,7.4,7,Data Science
INT_0084_M2_T04,INT_0084,2024,2,Research,3,10,8.6,Completed Early,5.1,5,Data Science
INT_0084_M2_T05,INT_0084,2024,2,Data Analysis,3,8,11.3,Completed Early,4.7,7,Data Science
INT_0084_M3_T01,INT_0084,2024,3,Code Development,4,12,13.8,Completed On Time,3.8,5,Data Science
INT_0084_M3_T02,INT_0084,2024,3,Data Analysis,3,8,9.4,Completed Early,2.4,7,Data Science
INT_0084_M3_T03,INT_0084,2024,3,Data Analysis,3,8,8.9,Completed On Time,3.6,5,Data Science
INT_0084_M3_T04,INT_0084,2024,3,Report Writing,2,6,7.8,Completed Early,5.5,7,Data Science
INT_0084_M3_T05,INT_0084,2024,3,Code Development,4,12,11.6,Completed On Time,5.2,6,Data Science
INT_0084_M3_T06,INT_0084,2024,3,Data Analysis,3,8,9.9,Completed Early,6.0,5,Data Science
INT_0084_M4_T01,INT_0084,2024,4,Data Analysis,3,8,7.1,Completed Early,8.7,3,Data Science
INT_0084_M4_T02,INT_0084,2024,4,Data Analysis,3,8,8.0,Completed Late,8.7,3,Data Science
INT_0084_M4_T03,INT_0084,2024,4,Data Analysis,3,8,9.2,Extended,7.8,4,Data Science
INT_0084_M4_T04,INT_0084,2024,4,Documentation,1,3,3.0,Completed Early,7.2,3,Data Science
INT_0084_M4_T05,INT_0084,2024,4,Research,3,10,12.0,Completed On Time,7.1,5,Data Science
INT_0084_M4_T06,INT_0084,2024,4,Report Writing,2,6,6.3,Completed On Time,6.7,4,Data Science
INT_0084_M4_T07,INT_0084,2024,4,Testing,2,4,4.1,Completed On Time,8.8,4,Data Science
INT_0084_M4_T08,INT_0084,2024,4,Code Development,4,12,12.5,Completed On Time,9.2,5,Data Science
INT_0084_M4_T09,INT_0084,2024,4,Data Analysis,3,8,11.5,Completed On Time,9.0,3,Data Science
INT_0084_M4_T10,INT_0084,2024,4,Testing,2,4,5.2,Completed On Time,9.3,6,Data Science
INT_0084_M5_T01,INT_0084,2024,5,Presentation,2,5,4.2,Completed Late,9.4,5,Data Science
INT_0084_M5_T02,INT_0084,2024,5,Data Analysis,3,8,9.1,Completed Early,7.8,5,Data Science
INT_0084_M5_T03,INT_0084,2024,5,Code Development,4,12,13.7,Completed On Time,7.0,4,Data Science
INT_0084_M5_T04,INT_0084,2024,5,Data Analysis,3,8,11.9,Completed Late,10.0,6,Data Science
INT_0084_M6_T01,INT_0084,2024,6,Code Development,4,12,13.9,Completed On Time,4.7,5,Data Science
INT_0084_M6_T02,INT_0084,2024,6,Code Development,4,12,12.6,Extended,5.0,6,Data Science
INT_0084_M6_T03,INT_0084,2024,6,Presentation,2,5,5.4,Completed On Time,3.7,7,Data Science
INT_0084_M6_T04,INT_0084,2024,6,Testing,2,4,3.6,Completed On Time,4.6,5,Data Science
INT_0084_M6_T05,INT_0084,2024,6,Presentation,2,5,5.4,Completed Late,7.0,6,Data Science
INT_0084_M6_T06,INT_0084,2024,6,Report Writing,2,6,7.3,Completed On Time,5.8,6,Data Science
INT_0084_M6_T07,INT_0084,2024,6,Code Development,4,12,13.9,Completed On Time,3.6,5,Data Science
INT_0084_M6_T08,INT_0084,2024,6,Report Writing,2,6,8.0,Completed On Time,9.5,4,Data Science
INT_0084_M6_T09,INT_0084,2024,6,Research,3,10,11.8,Completed Early,5.0,8,Data Science
INT_0084_M6_T10,INT_0084,2024,6,Testing,2,4,3.3,Completed On Time,6.2,4,Data Science
INT_0084_M6_T11,INT_0084,2024,6,Research,3,10,10.4,Completed Early,5.5,7,Data Science
INT_0084_M6_T12,INT_0084,2024,6,Presentation,2,5,4.4,Completed On Time,6.2,6,Data Science
INT_0085_M1_T01,INT_0085,2024,1,Code Development,4,12,12.9,Completed On Time,5.1,6,Marketing
INT_0085_M1_T02,INT_0085,2024,1,Report Writing,2,6,6.2,Completed On Time,3.3,7,Marketing
INT_0085_M1_T03,INT_0085,2024,1,Documentation,1,3,3.1,Completed On Time,2.5,6,Marketing
INT_0085_M1_T04,INT_0085,2024,1,Data Analysis,3,8,11.4,Completed On Time,3.1,7,Marketing
INT_0085_M1_T05,INT_0085,2024,1,Research,3,10,16.9,Completed On Time,4.4,7,Marketing
INT_0085_M1_T06,INT_0085,2024,1,Report Writing,2,6,6.7,Completed Early,6.6,7,Marketing
INT_0085_M1_T07,INT_0085,2024,1,Report Writing,2,6,7.5,Completed On Time,5.7,7,Marketing
INT_0085_M1_T08,INT_0085,2024,1,Report Writing,2,6,7.9,Completed Early,4.1,7,Marketing
INT_0085_M1_T09,INT_0085,2024,1,Code Development,4,12,16.5,Completed On Time,5.0,6,Marketing
INT_0085_M1_T10,INT_0085,2024,1,Research,3,10,11.5,Completed Early,3.8,6,Marketing
INT_0085_M2_T01,INT_0085,2024,2,Presentation,2,5,5.5,Completed On Time,4.6,8,Marketing
INT_0085_M2_T02,INT_0085,2024,2,Report Writing,2,6,6.1,Completed Late,3.0,8,Marketing
INT_0085_M2_T03,INT_0085,2024,2,Research,3,10,10.2,Completed On Time,2.9,7,Marketing
INT_0085_M2_T04,INT_0085,2024,2,Presentation,2,5,6.0,Completed Late,3.7,7,Marketing
INT_0085_M2_T05,INT_0085,2024,2,Code Development,4,12,15.6,Completed On Time,3.9,8,Marketing
INT_0085_M2_T06,INT_0085,2024,2,Presentation,2,5,6.1,Completed Late,4.7,9,Marketing
INT_0085_M2_T07,INT_0085,2024,2,Report Writing,2,6,8.8,Completed On Time,5.9,9,Marketing
INT_0085_M3_T01,INT_0085,2024,3,Data Analysis,3,8,9.3,Completed On Time,4.8,7,Marketing
INT_0085_M3_T02,INT_0085,2024,3,Testing,2,4,4.9,Completed Early,4.6,7,Marketing
INT_0085_M3_T03,INT_0085,2024,3,Documentation,1,3,4.6,Completed Early,3.3,7,Marketing
INT_0085_M3_T04,INT_0085,2024,3,Documentation,1,3,3.1,Completed On Time,4.0,6,Marketing
INT_0085_M3_T05,INT_0085,2024,3,Code Development,4,12,17.4,Completed Late,5.1,8,Marketing
INT_0085_M3_T06,INT_0085,2024,3,Report Writing,2,6,7.8,Completed On Time,3.4,7,Marketing
INT_0085_M3_T07,INT_0085,2024,3,Presentation,2,5,8.0,Completed On Time,5.8,8,Marketing
INT_0085_M3_T08,INT_0085,2024,3,Data Analysis,3,8,9.6,Completed Early,5.7,7,Marketing
INT_0085_M3_T09,INT_0085,2024,3,Documentation,1,3,4.0,Completed On Time,5.7,7,Marketing
INT_0085_M4_T01,INT_0085,2024,4,Documentation,1,3,4.9,Completed On Time,6.0,7,Marketing
INT_0085_M4_T02,INT_0085,2024,4,Data Analysis,3,8,9.9,Completed Early,5.5,8,Marketing
INT_0085_M4_T03,INT_0085,2024,4,Data Analysis,3,8,10.4,Completed Late,5.8,8,Marketing
INT_0085_M4_T04,INT_0085,2024,4,Research,3,10,13.5,Completed On Time,5.1,7,Marketing
INT_0085_M4_T05,INT_0085,2024,4,Code Development,4,12,14.2,Completed On Time,7.5,9,Marketing
INT_0085_M4_T06,INT_0085,2024,4,Data Analysis,3,8,11.3,Completed On Time,6.9,9,Marketing
INT_0085_M4_T07,INT_0085,2024,4,Presentation,2,5,6.7,Completed On Time,4.0,7,Marketing
INT_0085_M4_T08,INT_0085,2024,4,Testing,2,4,4.9,Completed On Time,4.4,6,Marketing
INT_0085_M5_T01,INT_0085,2024,5,Research,3,10,13.5,Completed Early,5.6,7,Marketing
INT_0085_M5_T02,INT_0085,2024,5,Code Development,4,12,20.9,Completed On Time,8.1,6,Marketing
INT_0085_M5_T03,INT_0085,2024,5,Data Analysis,3,8,6.7,Extended,6.1,7,Marketing
INT_0085_M5_T04,INT_0085,2024,5,Documentation,1,3,4.5,Completed On Time,5.8,7,Marketing
INT_0085_M5_T05,INT_0085,2024,5,Documentation,1,3,4.6,Completed On Time,6.8,6,Marketing
INT_0085_M5_T06,INT_0085,2024,5,Research,3,10,11.4,Extended,5.4,7,Marketing
INT_0085_M6_T01,INT_0085,2024,6,Report Writing,2,6,8.3,Completed Early,7.9,7,Marketing
INT_0085_M6_T02,INT_0085,2024,6,Code Development,4,12,15.9,Completed Early,4.6,7,Marketing
INT_0085_M6_T03,INT_0085,2024,6,Data Analysis,3,8,9.2,Completed Early,6.6,7,Marketing
INT_0085_M6_T04,INT_0085,2024,6,Data Analysis,3,8,8.9,Completed Early,6.4,8,Marketing
INT_0085_M6_T05,INT_0085,2024,6,Testing,2,4,6.0,Completed On Time,4.4,8,Marketing
INT_0085_M6_T06,INT_0085,2024,6,Research,3,10,14.5,Completed On Time,5.1,6,Marketing
INT_0086_M1_T01,INT_0086,2024,1,Report Writing,2,6,5.9,Extended,6.2,1,Data Science
INT_0086_M1_T02,INT_0086,2024,1,Report Writing,2,6,3.7,Completed Early,7.4,4,Data Science
INT_0086_M1_T03,INT_0086,2024,1,Report Writing,2,6,2.6,Completed Late,9.5,3,Data Science
INT_0086_M1_T04,INT_0086,2024,1,Research,3,10,11.7,Completed On Time,7.0,3,Data Science
INT_0086_M1_T05,INT_0086,2024,1,Testing,2,4,3.7,Completed On Time,8.7,3,Data Science
INT_0086_M1_T06,INT_0086,2024,1,Testing,2,4,4.0,Completed On Time,9.0,2,Data Science
INT_0086_M1_T07,INT_0086,2024,1,Testing,2,4,3.8,Completed On Time,6.0,4,Data Science
INT_0086_M1_T08,INT_0086,2024,1,Documentation,1,3,3.9,Completed Early,6.7,3,Data Science
INT_0086_M1_T09,INT_0086,2024,1,Documentation,1,3,3.2,Completed Late,7.9,3,Data Science
INT_0086_M2_T01,INT_0086,2024,2,Code Development,4,12,11.1,Completed On Time,6.1,1,Data Science
INT_0086_M2_T02,INT_0086,2024,2,Documentation,1,3,2.8,Completed Late,5.2,1,Data Science
INT_0086_M2_T03,INT_0086,2024,2,Testing,2,4,4.1,Completed Late,4.8,1,Data Science
INT_0086_M2_T04,INT_0086,2024,2,Testing,2,4,2.2,Completed On Time,6.3,3,Data Science
INT_0086_M2_T05,INT_0086,2024,2,Code Development,4,12,11.1,Completed Late,9.2,3,Data Science
INT_0086_M2_T06,INT_0086,2024,2,Code Development,4,12,8.6,Completed On Time,5.6,5,Data Science
INT_0086_M2_T07,INT_0086,2024,2,Report Writing,2,6,6.7,Completed Early,7.4,2,Data Science
INT_0086_M2_T08,INT_0086,2024,2,Testing,2,4,3.8,Completed On Time,5.3,2,Data Science
INT_0086_M2_T09,INT_0086,2024,2,Presentation,2,5,4.6,Completed On Time,5.9,2,Data Science
INT_0086_M3_T01,INT_0086,2024,3,Data Analysis,3,8,9.6,Completed Early,8.0,1,Data Science
INT_0086_M3_T02,INT_0086,2024,3,Testing,2,4,3.8,Extended,8.5,1,Data Science
INT_0086_M3_T03,INT_0086,2024,3,Research,3,10,9.3,Completed On Time,7.2,2,Data Science
INT_0086_M3_T04,INT_0086,2024,3,Documentation,1,3,2.1,Completed Early,7.7,2,Data Science
INT_0086_M3_T05,INT_0086,2024,3,Research,3,10,11.4,Completed Early,9.9,3,Data Science
INT_0086_M3_T06,INT_0086,2024,3,Code Development,4,12,10.0,Extended,6.8,3,Data Science
INT_0086_M4_T01,INT_0086,2024,4,Report Writing,2,6,6.4,Completed Late,10.0,6,Data Science
INT_0086_M4_T02,INT_0086,2024,4,Presentation,2,5,5.0,Completed Late,10.0,3,Data Science
INT_0086_M4_T03,INT_0086,2024,4,Data Analysis,3,8,8.1,Completed On Time,9.4,3,Data Science
INT_0086_M4_T04,INT_0086,2024,4,Testing,2,4,3.7,Extended,9.4,3,Data Science
INT_0086_M4_T05,INT_0086,2024,4,Research,3,10,8.2,Completed On Time,9.4,4,Data Science
INT_0086_M4_T06,INT_0086,2024,4,Report Writing,2,6,5.6,Completed Late,10.0,2,Data Science
INT_0086_M4_T07,INT_0086,2024,4,Research,3,10,9.8,Completed On Time,10.0,3,Data Science
INT_0086_M4_T08,INT_0086,2024,4,Documentation,1,3,4.0,Completed On Time,7.5,4,Data Science
INT_0086_M5_T01,INT_0086,2024,5,Presentation,2,5,4.0,Completed Early,6.1,3,Data Science
INT_0086_M5_T02,INT_0086,2024,5,Research,3,10,9.3,Completed On Time,8.3,2,Data Science
INT_0086_M5_T03,INT_0086,2024,5,Documentation,1,3,3.2,Completed On Time,9.7,3,Data Science
INT_0086_M5_T04,INT_0086,2024,5,Testing,2,4,4.3,Completed On Time,7.6,1,Data Science
INT_0086_M5_T05,INT_0086,2024,5,Report Writing,2,6,6.1,Completed On Time,7.2,2,Data Science
INT_0086_M5_T06,INT_0086,2024,5,Documentation,1,3,2.2,Completed Early,7.6,1,Data Science
INT_0086_M5_T07,INT_0086,2024,5,Data Analysis,3,8,10.6,Completed Late,7.0,1,Data Science
INT_0086_M5_T08,INT_0086,2024,5,Data Analysis,3,8,6.4,Completed Early,6.6,5,Data Science
INT_0086_M6_T01,INT_0086,2024,6,Presentation,2,5,3.4,Completed Early,6.9,2,Data Science
INT_0086_M6_T02,INT_0086,2024,6,Research,3,10,6.3,Completed On Time,9.0,3,Data Science
INT_0086_M6_T03,INT_0086,2024,6,Documentation,1,3,3.6,Completed Early,7.8,1,Data Science
INT_0086_M6_T04,INT_0086,2024,6,Report Writing,2,6,7.2,Completed Late,6.5,1,Data Science
INT_0086_M6_T05,INT_0086,2024,6,Code Development,4,12,11.2,Completed Early,8.8,3,Data Science
INT_0086_M6_T06,INT_0086,2024,6,Research,3,10,10.8,Completed On Time,7.1,2,Data Science
INT_0086_M6_T07,INT_0086,2024,6,Data Analysis,3,8,7.8,Completed Early,7.3,3,Data Science
INT_0087_M1_T01,INT_0087,2024,1,Testing,2,4,5.5,Completed On Time,8.0,3,UX Design
INT_0087_M1_T02,INT_0087,2024,1,Research,3,10,10.6,Completed Early,7.8,3,UX Design
INT_0087_M1_T03,INT_0087,2024,1,Report Writing,2,6,6.9,Completed On Time,8.0,4,UX Design
INT_0087_M1_T04,INT_0087,2024,1,Presentation,2,5,4.2,Completed Early,5.9,2,UX Design
INT_0087_M1_T05,INT_0087,2024,1,Testing,2,4,3.2,Completed Early,6.9,3,UX Design
INT_0087_M1_T06,INT_0087,2024,1,Documentation,1,3,3.3,Completed Late,6.4,4,UX Design
INT_0087_M1_T07,INT_0087,2024,1,Research,3,10,11.3,Completed On Time,7.3,4,UX Design
INT_0087_M1_T08,INT_0087,2024,1,Data Analysis,3,8,8.6,Completed Late,9.0,2,UX Design
INT_0087_M2_T01,INT_0087,2024,2,Documentation,1,3,2.5,Completed Late,8.4,3,UX Design
INT_0087_M2_T02,INT_0087,2024,2,Documentation,1,3,3.3,Completed On Time,7.1,2,UX Design
INT_0087_M2_T03,INT_0087,2024,2,Report Writing,2,6,6.5,Completed On Time,8.7,5,UX Design
INT_0087_M2_T04,INT_0087,2024,2,Presentation,2,5,5.7,Extended,8.5,2,UX Design
INT_0087_M2_T05,INT_0087,2024,2,Code Development,4,12,12.4,Completed On Time,7.8,3,UX Design
INT_0087_M2_T06,INT_0087,2024,2,Research,3,10,10.5,Completed Early,6.2,1,UX Design
INT_0087_M2_T07,INT_0087,2024,2,Testing,2,4,5.1,Completed On Time,7.7,4,UX Design
INT_0087_M3_T01,INT_0087,2024,3,Testing,2,4,3.3,Completed Early,6.6,4,UX Design
INT_0087_M3_T02,INT_0087,2024,3,Report Writing,2,6,7.3,Completed On Time,5.6,6,UX Design
INT_0087_M3_T03,INT_0087,2024,3,Research,3,10,11.0,Completed Early,5.3,4,UX Design
INT_0087_M3_T04,INT_0087,2024,3,Testing,2,4,4.1,Completed Late,9.2,5,UX Design
INT_0087_M3_T05,INT_0087,2024,3,Presentation,2,5,5.5,Completed Early,6.3,5,UX Design
INT_0087_M3_T06,INT_0087,2024,3,Presentation,2,5,6.5,Completed On Time,3.5,5,UX Design
INT_0087_M3_T07,INT_0087,2024,3,Documentation,1,3,3.3,Completed On Time,5.1,5,UX Design
INT_0087_M3_T08,INT_0087,2024,3,Report Writing,2,6,9.3,Completed Late,7.0,5,UX Design
INT_0087_M3_T09,INT_0087,2024,3,Code Development,4,12,17.5,Completed Late,5.6,2,UX Design
INT_0087_M4_T01,INT_0087,2024,4,Testing,2,4,4.9,Completed On Time,4.9,5,UX Design
INT_0087_M4_T02,INT_0087,2024,4,Code Development,4,12,12.2,Completed Early,5.9,4,UX Design
INT_0087_M4_T03,INT_0087,2024,4,Testing,2,4,3.7,Completed On Time,6.8,3,UX Design
INT_0087_M4_T04,INT_0087,2024,4,Data Analysis,3,8,7.9,Completed On Time,6.9,3,UX Design
INT_0087_M4_T05,INT_0087,2024,4,Data Analysis,3,8,6.8,Completed On Time,6.7,4,UX Design
INT_0087_M4_T06,INT_0087,2024,4,Code Development,4,12,13.6,Extended,6.8,4,UX Design
